pupid,educ_attain,treat,schid,grade,winn01,winn02,age01,test00,test01,test02,c1,weight,in_school,math,cognitive,vocab
2265072,8,1,226,5,0,0,14,-0.5229928493499756,NA,-0.691652774810791,0,1,0,0.12390250712633133,0.5203220844268799,-0.7183588743209839
2265081,7,1,226,5,0,0,14,NA,NA,NA,0,1,1,-0.18322870135307312,-0.88724285364151,-1.7917733192443848
2265082,7,1,226,5,0,0,12,-0.2538135051727295,NA,-0.6501865386962891,0,1,1,-0.490359902381897,0.1684308499097824,0.17615319788455963
2265087,7,1,226,5,0,0,12,-0.5229928493499756,NA,NA,0,1,1,-0.18322870135307312,-1.2391340732574463,-1.6128709316253662
2266005,9,1,226,6,0,0,12,-0.21169449388980865,-0.7386022210121155,-0.6442347168922424,1,1,1,0.7381649017333984,1.5759958028793335,0.7128604650497437
2266006,8,1,226,6,0,0,13,-0.8327628374099731,-0.8189018964767456,-0.1705678403377533,1,1,0,1.6595585346221924,-0.007514761295169592,-0.8972613215446472
2266014,9,1,226,6,0,0,13,0.7199079990386963,0.1246190071105957,NA,1,1,1,0.4310337007045746,0.1684308499097824,0.8917628526687622
2266018,9,1,226,6,0,0,12,0.8751751184463501,0.38559287786483765,-0.41769838333129883,1,1,1,1.0452960729599,0.5203220844268799,0.8917628526687622
2266039,8,1,226,6,0,0,13,-1.123888611793518,-1.441224217414856,-1.303249478340149,1,1,1,-1.1046223640441895,-0.88724285364151,-1.0761637687683105
2266042,7,1,226,6,0,0,15,NA,-1.0196510553359985,NA,1,1,NA,-1.1046223640441895,-1.0631884336471558,-0.8972613215446472
2266046,8,1,226,6,0,0,12,-0.6969041228294373,-0.8590517044067383,-1.0149304866790771,1,1,1,0.12390250712633133,-0.5353516340255737,0.7128604650497437
2275001,8,0,227,5,0,0,13,NA,NA,0.3035372197628021,0,5,0,0.4310337007045746,0.1684308499097824,0.35505563020706177
2275002,8,0,227,5,0,0,11,0.643450915813446,NA,NA,0,1,1,1.0452960729599,1.2241045236587524,0.35505563020706177
2275004,5,0,227,5,0,0,15,-0.9940566420555115,NA,NA,0,1,0,-2.0260159969329834,-1.2391340732574463,-1.6128709316253662
2275005,9,0,227,5,0,0,12,1.383694052696228,NA,1.1328622102737427,0,1,1,0.12390250712633133,-1.5910253524780273,0.8917628526687622
2275006,6,0,227,5,0,0,15,0.5312928557395935,NA,NA,0,1,0,-1.411753535270691,-0.88724285364151,-1.255066156387329
2275007,6,0,227,5,0,0,12,NA,NA,-0.3806558847427368,0,1,1,-0.490359902381897,-0.7112972140312195,-0.360554039478302
2275008,7,0,227,5,0,0,13,-0.6575825214385986,NA,NA,0,1,1,-0.490359902381897,-0.007514761295169592,-0.7183588743209839
2275009,8,0,227,5,0,0,11,0.7331773638725281,NA,-0.44285526871681213,0,1,0,0.12390250712633133,0.5203220844268799,0.17615319788455963
2275010,7,0,227,5,0,0,11,NA,NA,-0.42212215065956116,0,1,1,-0.18322870135307312,1.048158884048462,-0.5394564867019653
2275011,8,0,227,5,0,0,12,0.41913482546806335,NA,-0.17332464456558228,0,1,0,-1.1046223640441895,1.400050163269043,0.17615319788455963
2275018,5,0,227,5,0,0,14,NA,NA,NA,0,1,0,-1.1046223640441895,-1.4150797128677368,-1.255066156387329
2275022,8,0,227,5,0,0,13,0.8229038119316101,NA,0.4072028398513794,0,1,0,-0.18322870135307312,1.751941442489624,0.7128604650497437
2275026,8,0,227,5,0,0,12,NA,NA,-1.0855821371078491,0,1,1,-1.1046223640441895,-1.7669708728790283,0.8917628526687622
2275035,5,0,227,5,0,0,15,NA,NA,NA,0,1,0,-1.1046223640441895,-1.0631884336471558,-0.18165162205696106
2276004,9,0,227,6,0,0,12,1.0692589282989502,1.2086642980575562,0.32369324564933777,1,1,1,-0.490359902381897,-0.88724285364151,0.7128604650497437
2276005,8,0,227,6,0,0,14,-0.1728777140378952,0.32536813616752625,-0.41769838333129883,1,1,0,-0.490359902381897,-1.4150797128677368,-0.7183588743209839
2276006,10,0,227,6,0,0,14,0.9722170233726501,1.2086642980575562,0.05596848949790001,1,1,1,0.7381649017333984,0.6962677240371704,0.35505563020706177
2276009,6,0,227,6,0,0,15,1.2051177024841309,0.44581758975982666,NA,1,1,0,-0.7974911332130432,-1.5910253524780273,-0.0027492118533700705
2276011,8,0,227,6,0,0,12,-0.3669615685939789,-0.1765046864748001,NA,1,1,1,-0.18322870135307312,0.6962677240371704,1.0706652402877808
2276012,8,0,227,6,0,0,14,-0.3863699436187744,-1.0196510553359985,NA,1,1,0,-0.7974911332130432,-0.3594059944152832,-1.255066156387329
2276015,10,0,227,6,0,0,13,0.4481906294822693,0.9476904273033142,-0.10878520458936691,1,1,1,0.4310337007045746,0.34437647461891174,0.5339580178260803
2276017,8,0,227,6,0,0,13,NA,0.2852182984352112,-0.026408357545733452,1,1,0,-0.18322870135307312,-2.1188621520996094,-1.255066156387329
2276030,9,0,227,6,0,0,12,0.6616828441619873,0.9476904273033142,1.1680558919906616,1,1,1,0.7381649017333984,1.927886962890625,1.607372522354126
2276031,10,0,227,6,0,0,14,1.8067775964736938,1.8711364269256592,1.9094475507736206,1,1,1,1.9666897058486938,1.927886962890625,0.8917628526687622
2276032,10,0,227,6,0,0,15,-0.056427404284477234,0.04431935399770737,-0.6236404776573181,1,1,0,-0.18322870135307312,0.1684308499097824,0.17615319788455963
2285001,7,0,228,5,0,0,14,0.9574934840202332,NA,0.19987159967422485,0,1,0,-0.490359902381897,-0.3594059944152832,-0.8972613215446472
2285008,8,0,228,5,0,0,14,NA,NA,-0.5672540068626404,0,1,1,-2.0260159969329834,-0.3594059944152832,-0.5394564867019653
2285012,8,0,228,5,0,0,14,0.21725033223628998,NA,0.3035372197628021,0,1,1,1.6595585346221924,0.1684308499097824,0.17615319788455963
2285014,8,0,228,5,0,0,11,0.46399804949760437,NA,-0.25625714659690857,0,1,1,1.352427363395691,-1.0631884336471558,0.8917628526687622
2286002,10,0,228,6,0,0,15,0.0017977521056309342,-0.7386022210121155,NA,1,1,1,-0.490359902381897,-0.007514761295169592,1.9651774168014526
2286003,8,0,228,6,0,0,12,-0.2311028689146042,-0.19657959043979645,-0.5206694602966309,1,1,1,1.352427363395691,0.8722133040428162,0.35505563020706177
2286004,9,0,228,6,0,0,12,0.6228660941123962,0.004169528838247061,0.03537427634000778,1,1,1,0.12390250712633133,-0.18346038460731506,1.4284701347351074
2286005,7,0,228,6,0,0,14,-0.8521711826324463,NA,NA,1,1,0,-1.411753535270691,-1.0631884336471558,-0.360554039478302
2286010,9,0,228,6,0,0,14,0.5646409392356873,0.32536813616752625,-0.7883942127227783,1,1,1,0.4310337007045746,1.400050163269043,0.7128604650497437
2286012,8,0,228,6,0,0,15,0.29292353987693787,NA,-0.14997363090515137,1,1,1,-0.18322870135307312,1.048158884048462,-0.18165162205696106
2286014,8,0,228,6,0,0,14,0.7781331539154053,NA,-0.21175625920295715,1,1,1,1.352427363395691,1.048158884048462,-0.5394564867019653
2286019,10,0,228,6,0,0,14,0.3899654746055603,-0.3571788966655731,-0.5618578791618347,1,1,1,-0.18322870135307312,1.048158884048462,1.0706652402877808
2286020,8,0,228,6,0,0,13,0.3317403197288513,-0.2768792510032654,NA,1,1,0,1.0452960729599,-0.007514761295169592,-0.0027492118533700705
2315001,7,1,231,5,0,0,10,-0.6800141334533691,NA,-0.3806558847427368,0,1,1,1.9666897058486938,1.400050163269043,0.5339580178260803
2315003,7,1,231,5,0,0,10,-1.0613515377044678,NA,-0.3806558847427368,0,1,1,1.6595585346221924,1.5759958028793335,0.7128604650497437
2316012,9,1,231,6,0,0,NA,NA,NA,NA,1,1,1,1.352427363395691,1.2241045236587524,1.7862749099731445
2325003,7,1,232,5,0,0,12,-0.5902876853942871,NA,NA,0,1,1,0.12390250712633133,-1.0631884336471558,1.0706652402877808
2325004,6,1,232,5,0,0,13,-0.14165544509887695,NA,NA,0,1,1,1.352427363395691,0.6962677240371704,0.17615319788455963
2325006,6,1,232,5,0,0,12,0.21725033223628998,NA,0.3450034558773041,0,1,1,1.0452960729599,0.5203220844268799,0.8917628526687622
2325007,5,1,232,5,0,0,13,-0.5902876853942871,NA,NA,0,1,0,-0.490359902381897,-1.0631884336471558,-0.7183588743209839
2325009,7,1,232,5,0,0,11,NA,NA,NA,0,1,1,1.6595585346221924,-0.18346038460731506,-0.360554039478302
2325015,7,1,232,5,0,0,13,-1.3080992698669434,NA,NA,0,1,1,-0.7974911332130432,-1.4150797128677368,-1.7917733192443848
2325016,7,1,232,5,0,0,14,-1.2408044338226318,NA,NA,0,5,1,0.12390250712633133,0.34437647461891174,0.17615319788455963
2325018,7,1,232,5,0,0,13,-0.20895028114318848,NA,NA,0,1,1,0.7381649017333984,-0.007514761295169592,-1.6128709316253662
2325019,8,1,232,5,0,0,12,0.3069767653942108,NA,NA,0,1,1,0.12390250712633133,-0.3594059944152832,-0.18165162205696106
2325022,7,1,232,5,0,0,14,0.553724467754364,NA,NA,0,1,1,-0.7974911332130432,0.1684308499097824,1.4284701347351074
2325023,7,1,232,5,0,0,13,-0.4556979835033417,NA,NA,0,1,1,0.7381649017333984,-0.88724285364151,0.7128604650497437
2325024,6,1,232,5,0,0,13,0.5312928557395935,NA,NA,0,1,1,0.7381649017333984,-0.007514761295169592,1.2495677471160889
2325032,6,1,232,5,0,0,12,-0.18651866912841797,NA,-0.4013890027999878,0,1,1,0.12390250712633133,0.1684308499097824,0.17615319788455963
2325034,6,1,232,5,0,0,NA,0.5312928557395935,NA,NA,0,5,0,-1.411753535270691,-1.4150797128677368,-1.7917733192443848
2326001,8,1,232,6,0,0,13,-0.8327628374099731,-0.7386022210121155,-0.10878520458936691,1,1,1,1.6595585346221924,0.5203220844268799,0.35505563020706177
2326003,6,1,232,6,0,0,15,NA,NA,NA,1,1,0,-1.411753535270691,-1.0631884336471558,-1.4339685440063477
2326006,8,1,232,6,0,0,13,-0.7551292777061462,-0.7386022210121155,-1.0973073244094849,1,1,0,-0.18322870135307312,-0.5353516340255737,-0.18165162205696106
2326008,8,1,232,6,0,0,15,NA,-0.3571788966655731,-0.3147273063659668,1,1,1,0.4310337007045746,-1.2391340732574463,0.8917628526687622
2326009,8,1,232,6,0,0,13,NA,0.3655179440975189,-0.27353888750076294,1,1,1,0.4310337007045746,-0.5353516340255737,1.0706652402877808
2326014,8,1,232,6,0,0,13,-1.2791557312011719,-1.3809994459152222,-1.3650320768356323,1,1,1,-0.18322870135307312,1.751941442489624,-0.0027492118533700705
2326016,8,1,232,6,0,0,12,-1.0074383020401,-1.1401004791259766,NA,1,1,1,0.4310337007045746,1.2241045236587524,0.7128604650497437
2326017,10,1,232,6,0,0,12,-0.48341187834739685,NA,-0.37650996446609497,1,1,1,0.4310337007045746,0.34437647461891174,0.7128604650497437
2326022,9,1,232,6,0,0,13,NA,0.5461921691894531,0.05596848949790001,1,1,1,2.2738208770751953,1.751941442489624,1.4284701347351074
2326023,8,1,232,6,0,0,14,-0.5610454082489014,-0.3371039927005768,-0.21175625920295715,1,1,0,0.12390250712633133,0.8722133040428162,-0.18165162205696106
2326025,8,1,232,6,0,0,15,NA,0.10454408824443817,0.13834533095359802,1,1,1,-0.18322870135307312,-1.0631884336471558,0.7128604650497437
2326027,9,1,232,6,0,0,13,-0.8909879922866821,-0.2768792510032654,-0.5618578791618347,1,1,1,1.0452960729599,0.6962677240371704,0.7128604650497437
2326031,9,1,232,6,0,0,15,NA,-0.3371039927005768,-0.7060173153877258,1,5,0,-0.490359902381897,-1.2391340732574463,0.7128604650497437
2326036,8,1,232,6,0,0,15,-0.5804538130760193,-1.1802502870559692,NA,1,1,0,-0.7974911332130432,-1.0631884336471558,-0.360554039478302
2326043,7,1,232,6,0,0,14,-1.104480266571045,-1.4813740253448486,NA,1,1,0,-1.411753535270691,-1.5910253524780273,-1.255066156387329
2326044,8,1,232,6,0,0,15,-0.3669615685939789,-0.7787520885467529,-0.3147273063659668,1,1,1,-0.18322870135307312,0.34437647461891174,1.0706652402877808
2326045,8,1,232,6,0,0,14,NA,-0.13635486364364624,0.03537427634000778,1,1,1,0.7381649017333984,-0.3594059944152832,0.7128604650497437
2326050,9,1,232,6,0,0,14,NA,0.32536813616752625,0.261910617351532,1,1,1,1.6595585346221924,0.6962677240371704,1.607372522354126
2345003,9,0,234,5,0,0,11,1.3612624406814575,NA,0.9462640881538391,0,1,1,1.352427363395691,0.1684308499097824,1.0706652402877808
2345004,7,0,234,5,0,0,14,NA,NA,-0.753852128982544,0,1,0,-1.1046223640441895,-1.5910253524780273,-2.507383108139038
2345006,7,0,234,5,0,0,11,-1.3305308818817139,NA,NA,0,1,1,-0.18322870135307312,-1.0631884336471558,-0.5394564867019653
2345009,7,0,234,5,0,0,11,NA,NA,NA,0,1,1,0.12390250712633133,-0.18346038460731506,-0.8972613215446472
2345011,8,0,234,5,0,0,13,-0.9491934180259705,NA,-0.4013890027999878,0,1,0,1.0452960729599,1.5759958028793335,-0.8972613215446472
2345012,9,0,234,5,0,0,14,0.01536583248525858,NA,0.05473972484469414,0,1,1,-0.7974911332130432,0.1684308499097824,0.8917628526687622
2345013,9,0,234,5,0,0,11,0.553724467754364,NA,-0.17332464456558228,0,1,1,-0.490359902381897,-0.18346038460731506,0.17615319788455963
2345014,9,0,234,5,0,0,13,-0.43326637148857117,NA,0.22060471773147583,0,1,1,-2.0260159969329834,-0.007514761295169592,1.607372522354126
2345015,9,0,234,5,0,0,11,NA,NA,1.381659746170044,0,1,1,1.352427363395691,0.34437647461891174,1.0706652402877808
2345021,8,0,234,5,0,0,11,NA,NA,0.09620597213506699,0,5,1,-0.18322870135307312,0.5203220844268799,1.0706652402877808
2345023,9,0,234,5,0,0,11,0.9574934840202332,NA,NA,0,1,1,0.12390250712633133,0.6962677240371704,0.7128604650497437
2345036,7,0,234,5,0,0,12,NA,NA,NA,0,1,0,-1.411753535270691,-1.4150797128677368,-1.255066156387329
2345038,8,0,234,5,0,0,14,-1.1735095977783203,NA,NA,0,1,0,-1.411753535270691,-1.4150797128677368,-0.7183588743209839
2346002,10,0,234,6,0,0,13,0.9722170233726501,1.068139910697937,0.6737948656082153,1,1,1,1.352427363395691,0.34437647461891174,1.0706652402877808
2346003,8,0,234,6,0,0,14,0.3317403197288513,0.4658925235271454,0.3442874550819397,1,5,0,-0.18322870135307312,0.6962677240371704,1.2495677471160889
2346004,9,0,234,6,0,0,13,-0.7939460277557373,NA,NA,1,1,1,-0.490359902381897,-1.5910253524780273,0.7128604650497437
2346006,8,0,234,6,0,0,14,-1.182113766670227,NA,-0.23235046863555908,1,1,0,-0.490359902381897,-0.18346038460731506,0.5339580178260803
2346007,9,0,234,6,0,0,14,NA,-0.7586771249771118,-0.8501768112182617,1,1,1,0.7381649017333984,-0.3594059944152832,0.35505563020706177
2346008,9,0,234,6,0,0,14,NA,NA,-1.2620611190795898,1,5,1,0.12390250712633133,0.34437647461891174,-0.0027492118533700705
2346017,9,0,234,6,0,0,12,-0.6774957180023193,NA,-1.2414668798446655,1,5,1,-0.490359902381897,0.34437647461891174,0.35505563020706177
2355002,6,0,235,5,0,0,10,-0.07436060905456543,NA,-1.5417108535766602,0,1,1,0.12390250712633133,-1.0631884336471558,-1.6128709316253662
2355003,5,0,235,5,0,0,13,-0.6575825214385986,NA,NA,0,1,0,-1.1046223640441895,-1.7669708728790283,-1.0761637687683105
2355005,7,0,235,5,0,0,12,-0.4556979835033417,NA,NA,0,1,1,1.352427363395691,-0.5353516340255737,-0.5394564867019653
2355007,8,0,235,5,0,0,11,1.002356767654419,NA,0.3242703378200531,0,1,1,0.7381649017333984,-1.5910253524780273,1.2495677471160889
2355009,7,0,235,5,0,0,12,-0.23138189315795898,NA,-0.2977233827114105,0,1,0,-0.490359902381897,0.5203220844268799,-0.7183588743209839
2355011,6,0,235,5,0,0,13,NA,NA,NA,0,5,0,-3.2545406818389893,-1.5910253524780273,-2.149578094482422
2355012,7,0,235,5,0,0,12,-0.07436060905456543,NA,NA,0,1,1,0.7381649017333984,0.1684308499097824,-0.5394564867019653
2355014,8,0,235,5,0,0,13,NA,NA,NA,0,1,0,-0.18322870135307312,-0.3594059944152832,0.8917628526687622
2355015,7,0,235,5,0,0,12,NA,NA,NA,0,1,1,-0.18322870135307312,-0.3594059944152832,-0.360554039478302
2355018,7,0,235,5,0,0,12,-0.7248773574829102,NA,-1.4795114994049072,0,1,1,-0.490359902381897,-0.007514761295169592,-1.4339685440063477
2356001,8,0,235,6,0,0,12,-0.4640035033226013,-0.3973287343978882,-0.252944678068161,1,1,1,-0.18322870135307312,-0.18346038460731506,0.8917628526687622
2356004,8,0,235,6,0,0,14,-0.15346933901309967,-0.19657959043979645,0.22072218358516693,1,1,1,-0.18322870135307312,-0.007514761295169592,0.5339580178260803
2356007,8,0,235,6,0,0,13,NA,NA,-0.27353888750076294,1,1,0,-0.490359902381897,-0.7112972140312195,1.0706652402877808
2356009,8,0,235,6,0,0,15,-0.7745376825332642,-0.517778217792511,-0.7472057938575745,1,1,0,0.12390250712633133,-0.88724285364151,-0.0027492118533700705
2356010,9,0,235,6,0,0,13,1.108075737953186,0.9276155233383179,-0.06759677827358246,1,5,1,0.12390250712633133,0.1684308499097824,0.8917628526687622
2356012,10,0,235,6,0,0,13,0.6810912489891052,NA,0.24131639301776886,1,1,1,-0.7974911332130432,1.048158884048462,0.8917628526687622
2356013,8,0,235,6,0,0,13,NA,-1.5415986776351929,NA,1,1,0,0.4310337007045746,-0.88724285364151,-1.0761637687683105
2356017,8,0,235,6,0,0,12,0.6034576892852783,NA,-0.3147273063659668,1,1,1,0.4310337007045746,0.5203220844268799,0.8917628526687622
2356020,7,0,235,6,0,0,15,NA,NA,-0.6854231357574463,1,5,0,-0.7974911332130432,-0.007514761295169592,-1.7917733192443848
2356040,9,0,235,6,0,0,12,-0.48341187834739685,0.04431935399770737,-0.27353888750076294,1,1,1,0.12390250712633133,0.5203220844268799,1.607372522354126
2365003,8,1,236,5,0,0,11,1.293967604637146,NA,0.13767221570014954,0,1,1,-0.18322870135307312,-1.9429165124893188,-1.0761637687683105
2365004,7,1,236,5,0,0,13,0.3069767653942108,NA,NA,0,1,1,-0.7974911332130432,-0.7112972140312195,0.7128604650497437
2365005,8,1,236,5,0,0,14,NA,NA,0.3242703378200531,0,1,1,0.12390250712633133,-0.5353516340255737,0.17615319788455963
2365009,8,1,236,5,0,0,13,0.12752388417720795,NA,NA,0,1,1,0.7381649017333984,1.400050163269043,0.35505563020706177
2365010,6,1,236,5,0,0,14,-0.8370353579521179,NA,NA,0,1,0,-1.411753535270691,-0.88724285364151,-2.3284807205200195
2365011,7,1,236,5,0,0,11,0.06022905558347702,NA,NA,0,1,1,0.12390250712633133,-0.3594059944152832,0.8917628526687622
2365012,9,1,236,5,0,0,11,2.370684862136841,NA,NA,0,1,1,1.352427363395691,0.5203220844268799,0.5339580178260803
2365013,8,1,236,5,0,0,14,0.598587691783905,NA,-0.007459649816155434,0,1,1,-0.18322870135307312,-0.7112972140312195,-1.0761637687683105
2365014,8,1,236,5,0,0,14,-0.5902876853942871,NA,NA,0,1,1,-0.7974911332130432,-0.18346038460731506,0.17615319788455963
2365017,7,1,236,5,0,0,11,-0.029497388750314713,NA,NA,0,1,1,-1.1046223640441895,-0.007514761295169592,0.5339580178260803
2365018,6,1,236,5,0,0,12,NA,NA,NA,0,5,0,-0.18322870135307312,0.34437647461891174,-1.7917733192443848
2365020,9,1,236,5,0,1,11,1.114514708518982,NA,0.7803990840911865,0,1,1,1.352427363395691,0.8722133040428162,0.5339580178260803
2365022,6,1,236,5,0,0,14,NA,NA,0.44866907596588135,0,1,0,-0.18322870135307312,-0.18346038460731506,0.35505563020706177
2365031,10,1,236,5,0,0,13,-0.2762451171875,NA,0.22060471773147583,0,1,1,0.7381649017333984,0.6962677240371704,-0.0027492118533700705
2365033,9,1,236,5,0,1,10,NA,NA,0.7181997299194336,0,1,1,-0.7974911332130432,0.1684308499097824,1.607372522354126
2365047,8,1,236,5,0,0,11,NA,NA,0.44866907596588135,0,1,1,0.12390250712633133,0.34437647461891174,-0.5394564867019653
2366001,8,1,236,6,0,0,13,NA,NA,NA,1,1,0,-1.411753535270691,-1.2391340732574463,-1.7917733192443848
2366002,8,1,236,6,0,0,14,NA,0.8272409439086914,NA,1,1,NA,0.12390250712633133,-0.007514761295169592,0.7128604650497437
2366004,6,1,236,6,0,0,14,-0.4640035033226013,NA,-0.252944678068161,1,1,0,-0.490359902381897,-0.3594059944152832,-0.5394564867019653
2366007,8,1,236,6,0,0,13,-0.6192705631256104,NA,NA,1,1,1,-1.1046223640441895,-0.88724285364151,-0.360554039478302
2366008,8,1,236,6,0,0,14,NA,0.4257426857948303,NA,1,1,1,1.0452960729599,1.400050163269043,0.8917628526687622
2366010,8,1,236,6,0,0,14,NA,0.7469412684440613,NA,1,1,1,1.0452960729599,-0.88724285364151,-0.360554039478302
2366011,9,1,236,6,0,0,13,NA,0.8071660399436951,NA,1,1,1,0.7381649017333984,-0.18346038460731506,0.35505563020706177
2366012,9,1,236,6,0,0,13,-0.1728777140378952,0.6666416525840759,0.4266642928123474,1,1,1,0.7381649017333984,1.5759958028793335,1.607372522354126
2366016,8,1,236,6,0,0,14,0.19588160514831543,0.10454408824443817,0.17953376471996307,1,1,1,-0.490359902381897,-0.7112972140312195,-0.5394564867019653
2366017,7,1,236,6,0,0,14,-0.48341187834739685,NA,NA,1,1,1,-1.7188847064971924,-1.7669708728790283,0.17615319788455963
2366020,10,1,236,6,1,0,13,NA,1.5700126886367798,NA,1,1,1,1.6595585346221924,2.103832721710205,1.2495677471160889
2366022,9,1,236,6,0,0,14,0.0017977521056309342,NA,NA,1,1,1,-1.1046223640441895,-0.007514761295169592,0.17615319788455963
2366023,11,1,236,6,0,0,13,0.5064157843589783,0.5863419771194458,1.5387517213821411,1,5,1,-0.490359902381897,-0.007514761295169592,0.5339580178260803
2366025,8,1,236,6,1,0,14,NA,1.0882147550582886,NA,1,1,0,0.12390250712633133,1.048158884048462,-0.7183588743209839
2366026,9,1,236,6,0,0,15,0.6810912489891052,0.7067914605140686,0.7767658829689026,1,1,1,-1.1046223640441895,-1.0631884336471558,0.17615319788455963
2366032,6,1,236,6,0,0,15,-0.3669615685939789,NA,NA,1,5,0,-0.490359902381897,-0.3594059944152832,-0.7183588743209839
2395001,8,0,239,5,0,0,11,NA,NA,NA,0,5,0,-1.1046223640441895,1.2241045236587524,-0.0027492118533700705
2395003,8,0,239,5,0,0,13,-0.007065778598189354,NA,-1.0441159009933472,0,1,1,NA,-0.3594059944152832,0.5339580178260803
2395004,7,0,239,5,0,0,13,-0.8370353579521179,NA,NA,0,1,1,-0.18322870135307312,0.8722133040428162,-0.7183588743209839
2395005,7,0,239,5,0,0,11,-1.1735095977783203,NA,NA,0,1,1,-0.490359902381897,-0.18346038460731506,-0.0027492118533700705
2395007,8,0,239,5,0,0,11,NA,NA,-1.251447081565857,0,1,1,-0.490359902381897,-0.18346038460731506,-0.360554039478302
2395009,6,0,239,5,0,0,13,NA,NA,NA,0,5,0,-0.490359902381897,-0.18346038460731506,-2.507383108139038
2395015,8,0,239,5,0,0,12,NA,NA,NA,0,5,0,-0.7974911332130432,0.8722133040428162,0.17615319788455963
2395018,8,0,239,5,0,0,11,-0.8594669699668884,NA,0.07547284662723541,0,1,1,1.9666897058486938,0.5203220844268799,0.35505563020706177
2395024,9,0,239,5,0,0,14,2.191232204437256,NA,1.4438591003417969,0,1,1,1.352427363395691,0.6962677240371704,0.35505563020706177
